model,threshold,round_index,round_type,codec_mode,layer_name,shape,numel,backend,cpu_payload_bytes,cuda_v0_payload_bytes,cuda_payload_bytes,payload_growth_factor,lost_compression_bytes,full_residual_bytes,compact_intermediate_d2h_bytes,compact_vs_full_residual_pct,cuda_kernel_ms,cuda_payload_d2h_ms,cpu_payload_assembly_ms,cpu_reconstruct_input_ms,cpu_encoder_ms,cuda_state_commit_ms,cpu_fallback_ms,decode_status,codec_failure_reason,state_committed
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.0.bn2.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13617612421512604,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.0.bn2.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12589432299137115,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.0.bn2.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12913253158330917,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.0.shortcut.0.weight,128x64x1x1,8192,cpu,13024,0,13024,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2235930189490318,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.0.shortcut.1.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1713000237941742,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.0.shortcut.1.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15618093311786652,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.0.shortcut.1.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13985112309455872,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.0.shortcut.1.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13118982315063477,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.1.conv1.weight,128x128x3x3,147456,cpu,159537,0,159537,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.310378968715668,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.1.bn1.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17443113029003143,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.1.bn1.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13382639735937119,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.1.bn1.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321844756603241,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.1.bn1.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12964103370904922,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.1.conv2.weight,128x128x3x3,147456,cpu,160717,0,160717,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2918940782547,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.1.bn2.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17238780856132507,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.1.bn2.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13909023255109787,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.1.bn2.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13426505029201508,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer2.1.bn2.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12778397649526596,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.0.conv1.weight,256x128x3x3,294912,cuda,313590,0,371921,1.1860103957396602,58331,1179648,294912,25.0,0.07680000364780426,0.4941849038004875,64.18759282678366,0.37783756852149963,63.80975525826216,0.09191501885652542,0.0,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.0.bn1.weight,256,256,cpu,1007,0,1007,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16748439520597458,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.0.bn1.bias,256,256,cpu,1000,0,1000,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14108791947364807,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.0.bn1.running_mean,256,256,cpu,1011,0,1011,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1360289752483368,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.0.bn1.running_var,256,256,cpu,1004,0,1004,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14016497880220413,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.0.conv2.weight,256x256x3x3,589824,cuda,616907,0,738435,1.1969956573681284,121528,2359296,589824,25.0,0.12800000607967377,0.6849849596619606,147.2839443013072,1.2104539200663567,146.07349038124084,0.13027526438236237,0.0,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.0.bn2.weight,256,256,cpu,999,0,999,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2195676788687706,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.0.bn2.bias,256,256,cpu,1004,0,1004,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15399698168039322,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.0.bn2.running_mean,256,256,cpu,1008,0,1008,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14698877930641174,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.0.bn2.running_var,256,256,cpu,1006,0,1006,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13735610991716385,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.0.shortcut.0.weight,256x128x1x1,32768,cpu,38268,0,38268,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8018478080630302,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.0.shortcut.1.weight,256,256,cpu,1007,0,1007,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22970791906118393,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.0.shortcut.1.bias,256,256,cpu,1007,0,1007,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538274809718132,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.0.shortcut.1.running_mean,256,256,cpu,1011,0,1011,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14453288167715073,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.0.shortcut.1.running_var,256,256,cpu,1005,0,1005,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1430688425898552,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.1.conv1.weight,256x256x3x3,589824,cuda,616250,0,735542,1.1935772819472616,119292,2359296,589824,25.0,0.12800000607967377,0.6427327170968056,144.70549952238798,1.115124672651291,143.5903748497367,0.12460257858037949,0.0,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.1.bn1.weight,256,256,cpu,1008,0,1008,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21306145936250687,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.1.bn1.bias,256,256,cpu,1012,0,1012,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16165804117918015,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.1.bn1.running_mean,256,256,cpu,1005,0,1005,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14446116983890533,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.1.bn1.running_var,256,256,cpu,1013,0,1013,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14682486653327942,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.1.conv2.weight,256x256x3x3,589824,cuda,619325,0,742388,1.1987050417793566,123063,2359296,589824,25.0,0.12595200538635254,0.6446680054068565,149.434057995677,0.959307886660099,148.4747501090169,0.13367552310228348,0.0,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.1.bn2.weight,256,256,cpu,1007,0,1007,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2209693193435669,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.1.bn2.bias,256,256,cpu,1010,0,1010,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1598866656422615,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.1.bn2.running_mean,256,256,cpu,1009,0,1009,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14246534556150436,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer3.1.bn2.running_var,256,256,cpu,1005,0,1005,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38325972855091095,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.0.conv1.weight,512x256x3x3,1179648,cuda,1230368,0,1470549,1.1952107011885875,240181,4718592,1179648,25.0,0.24063999950885773,0.9228186681866646,290.7810229808092,1.5786085277795792,289.20241445302963,0.14754198491573334,0.0,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.0.bn1.weight,512,512,cpu,1942,0,1942,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24303607642650604,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.0.bn1.bias,512,512,cpu,1946,0,1946,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169471837580204,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.0.bn1.running_mean,512,512,cpu,1940,0,1940,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15148241072893143,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.0.bn1.running_var,512,512,cpu,1940,0,1940,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153358094394207,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.0.conv2.weight,512x512x3x3,2359296,cuda,2430647,0,2900781,1.1934192830139465,470134,9437184,2359296,25.0,0.46486398577690125,1.4146380126476288,600.0194773077965,4.397270269691944,595.6222070381045,0.17170608043670654,0.0,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.0.bn2.weight,512,512,cpu,1940,0,1940,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26651564985513687,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.0.bn2.bias,512,512,cpu,1934,0,1934,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16497448086738586,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.0.bn2.running_mean,512,512,cpu,1934,0,1934,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14514755457639694,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.0.bn2.running_var,512,512,cpu,1940,0,1940,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14662928879261017,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.0.shortcut.0.weight,512x256x1x1,131072,cpu,142296,0,142296,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.374638691544533,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.0.shortcut.1.weight,512,512,cpu,1944,0,1944,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24632643908262253,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.0.shortcut.1.bias,512,512,cpu,1948,0,1948,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1561921089887619,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.0.shortcut.1.running_mean,512,512,cpu,1947,0,1947,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458609476685524,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.0.shortcut.1.running_var,512,512,cpu,1944,0,1944,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1413729041814804,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.1.conv1.weight,512x512x3x3,2359296,cuda,2418130,0,2894344,1.1969348215356495,476214,9437184,2359296,25.0,0.46588799357414246,1.3480065390467644,593.5158831998706,3.9486559107899666,589.5672272890806,0.16508158296346664,0.0,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.1.bn1.weight,512,512,cpu,1935,0,1935,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24764426052570343,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.1.bn1.bias,512,512,cpu,1939,0,1939,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1634601503610611,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.1.bn1.running_mean,512,512,cpu,1943,0,1943,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15131570398807526,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.1.bn1.running_var,512,512,cpu,1933,0,1933,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14479178935289383,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.1.conv2.weight,512x512x3x3,2359296,cuda,2420603,0,2898529,1.1974408855975143,477926,9437184,2359296,25.0,0.46588799357414246,1.3563772663474083,594.5915980264544,4.028662107884884,590.5629359185696,0.1727864146232605,0.0,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.1.bn2.weight,512,512,cpu,1934,0,1934,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254645012319088,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.1.bn2.bias,512,512,cpu,1942,0,1942,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16431789845228195,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.1.bn2.running_mean,512,512,cpu,1939,0,1939,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15500187873840332,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,layer4.1.bn2.running_var,512,512,cpu,1944,0,1944,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14984607696533203,not_checked,,1
resnet18,262144,1,hot,hybrid_compact_v1a,linear.weight,10x512,5120,cpu,10058,0,10058,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.131866291165352,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,conv1.weight,64x3x3x3,1728,cpu,4993,0,4993,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7357636243104935,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,bn1.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2168724313378334,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,bn1.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13689976185560226,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,bn1.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12920796871185303,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,bn1.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12203026562929153,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.0.conv1.weight,64x64x3x3,36864,cpu,44817,0,44817,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1499237045645714,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.0.bn1.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16855448484420776,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.0.bn1.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12893322855234146,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.0.bn1.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12168381363153458,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.0.bn1.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1264866441488266,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.0.conv2.weight,64x64x3x3,36864,cpu,44714,0,44714,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.062872052192688,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.0.bn2.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646103337407112,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.0.bn2.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12502074241638184,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.0.bn2.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11760462075471878,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.0.bn2.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1248745247721672,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.1.conv1.weight,64x64x3x3,36864,cpu,45486,0,45486,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.945032738149166,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.1.bn1.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16033463180065155,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.1.bn1.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12614764273166656,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.1.bn1.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13580266386270523,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.1.bn1.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12693647295236588,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.1.conv2.weight,64x64x3x3,36864,cpu,45160,0,45160,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.901344396173954,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.1.bn2.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15864800661802292,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.1.bn2.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12376997619867325,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.1.bn2.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11975318193435669,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer1.1.bn2.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11623278260231018,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.0.conv1.weight,128x64x3x3,73728,cpu,84150,0,84150,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1737592071294785,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.0.bn1.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16607344150543213,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.0.bn1.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1302948221564293,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.0.bn1.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13068132102489471,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.0.bn1.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12690015137195587,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.0.conv2.weight,128x128x3x3,147456,cpu,160503,0,160503,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.184248089790344,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.0.bn2.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17493963241577148,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.0.bn2.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428518444299698,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.0.bn2.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13045873492956161,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.0.bn2.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1243865117430687,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.0.shortcut.0.weight,128x64x1x1,8192,cpu,11762,0,11762,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0132528841495514,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.0.shortcut.1.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16758684068918228,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.0.shortcut.1.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12916233390569687,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.0.shortcut.1.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1316675916314125,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.0.shortcut.1.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237913966178894,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.1.conv1.weight,128x128x3x3,147456,cpu,161778,0,161778,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.038391798734665,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.1.bn1.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16907509416341782,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.1.bn1.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304149627685547,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.1.bn1.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12425053864717484,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.1.bn1.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12212991714477539,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.1.conv2.weight,128x128x3x3,147456,cpu,161900,0,161900,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8579806461930275,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.1.bn2.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16961246728897095,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.1.bn2.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12985337525606155,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.1.bn2.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12537557631731033,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer2.1.bn2.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12296251952648163,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer3.0.conv1.weight,256x128x3x3,294912,cuda,316370,0,376677,1.1906217403672914,60307,1179648,294912,25.0,0.0727040022611618,0.4816567525267601,73.03738035261631,0.29067229479551315,72.7467080578208,0.09279977530241013,0.0,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer3.0.bn1.weight,256,256,cpu,1007,0,1007,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1703128218650818,not_checked,,1
resnet18,262144,2,hot,hybrid_compact_v1a,layer3.0.bn1.bias,256,256,cpu,1008,0,1008,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13904646039009094,not_checked,,1
