timestamp,client_id,layer_name,input_type,input_device,dtype,shape,numel,is_cuda,gpu_to_cpu_numpy_ms,ctypes_build_ms,c_compress_ms,payload_copy_ms,layer_total_ms,model_total_ms,status
1779689371.0424325,numpy_cpu_client,layer2.1.bn1.bias,ndarray,cpu,float32,128,128,False,0.000000,0.008006,0.023440,0.008916,0.050331,323.867873,ok
1779689371.0424802,numpy_cpu_client,layer2.1.bn1.running_mean,ndarray,cpu,float32,128,128,False,0.000000,0.007297,0.021450,0.007470,0.044755,323.867873,ok
1779689371.042526,numpy_cpu_client,layer2.1.bn1.running_var,ndarray,cpu,float32,128,128,False,0.000000,0.006172,0.021474,0.007442,0.042927,323.867873,ok
1779689371.046589,numpy_cpu_client,layer2.1.conv2.weight,ndarray,cpu,float32,128x128x3x3,147456,False,0.000000,0.007193,4.014998,0.027451,4.060447,323.867873,ok
1779689371.0466664,numpy_cpu_client,layer2.1.bn2.weight,ndarray,cpu,float32,128,128,False,0.000000,0.013901,0.030082,0.009261,0.072375,323.867873,ok
1779689371.0467176,numpy_cpu_client,layer2.1.bn2.bias,ndarray,cpu,float32,128,128,False,0.000000,0.007294,0.023030,0.007549,0.047659,323.867873,ok
1779689371.0467637,numpy_cpu_client,layer2.1.bn2.running_mean,ndarray,cpu,float32,128,128,False,0.000000,0.006812,0.021397,0.007262,0.043645,323.867873,ok
1779689371.0468097,numpy_cpu_client,layer2.1.bn2.running_var,ndarray,cpu,float32,128,128,False,0.000000,0.006489,0.021433,0.007641,0.043201,323.867873,ok
1779689371.054337,numpy_cpu_client,layer3.0.conv1.weight,ndarray,cpu,float32,256x128x3x3,294912,False,0.000000,0.007371,7.455267,0.050697,7.524720,323.867873,ok
1779689371.054421,numpy_cpu_client,layer3.0.bn1.weight,ndarray,cpu,float32,256,256,False,0.000000,0.014790,0.035815,0.009178,0.078587,323.867873,ok
