timestamp,client_id,layer_name,input_type,input_device,dtype,shape,numel,is_cuda,gpu_to_cpu_numpy_ms,ctypes_build_ms,c_compress_ms,payload_copy_ms,layer_total_ms,model_total_ms,status
1779689583.468902,resnet50_cuda_client,layer2.0.shortcut.1.bias,Tensor,cuda:0,torch.float32,512,512,True,0.052148,0.013988,0.041175,0.010583,0.128683,739.525318,ok
1779689583.4718874,resnet50_cuda_client,layer2.1.conv1.weight,Tensor,cuda:0,torch.float32,128x512x1x1,65536,True,0.104340,0.016222,2.824932,0.023878,2.981432,739.525318,ok
1779689583.4720473,resnet50_cuda_client,layer2.1.bn1.weight,Tensor,cuda:0,torch.float32,128,128,True,0.078198,0.019267,0.030723,0.012051,0.154615,739.525318,ok
1779689583.4721684,resnet50_cuda_client,layer2.1.bn1.bias,Tensor,cuda:0,torch.float32,128,128,True,0.055438,0.013836,0.026427,0.010315,0.116696,739.525318,ok
1779689583.476507,resnet50_cuda_client,layer2.1.conv2.weight,Tensor,cuda:0,torch.float32,128x128x3x3,147456,True,0.194556,0.018463,4.086333,0.023838,4.334475,739.525318,ok
1779689583.4766886,resnet50_cuda_client,layer2.1.bn2.weight,Tensor,cuda:0,torch.float32,128,128,True,0.076265,0.019148,0.045867,0.021919,0.176767,739.525318,ok
1779689583.476807,resnet50_cuda_client,layer2.1.bn2.bias,Tensor,cuda:0,torch.float32,128,128,True,0.052218,0.013544,0.026990,0.010504,0.114342,739.525318,ok
1779689583.4795756,resnet50_cuda_client,layer2.1.conv3.weight,Tensor,cuda:0,torch.float32,512x128x1x1,65536,True,0.105570,0.016098,2.609096,0.021977,2.764440,739.525318,ok
1779689583.4797645,resnet50_cuda_client,layer2.1.bn3.weight,Tensor,cuda:0,torch.float32,512,512,True,0.077697,0.019238,0.060428,0.011968,0.183256,739.525318,ok
1779689583.4799042,resnet50_cuda_client,layer2.1.bn3.bias,Tensor,cuda:0,torch.float32,512,512,True,0.051580,0.014247,0.048663,0.010311,0.135559,739.525318,ok
1779689583.48267,resnet50_cuda_client,layer2.2.conv1.weight,Tensor,cuda:0,torch.float32,128x512x1x1,65536,True,0.114650,0.016524,2.590531,0.024531,2.762100,739.525318,ok
1779689583.4828286,resnet50_cuda_client,layer2.2.bn1.weight,Tensor,cuda:0,torch.float32,128,128,True,0.077687,0.019069,0.030478,0.011776,0.152777,739.525318,ok
1779689583.4829462,resnet50_cuda_client,layer2.2.bn1.bias,Tensor,cuda:0,torch.float32,128,128,True,0.050042,0.012824,0.026696,0.013800,0.113360,739.525318,ok
1779689583.4873798,resnet50_cuda_client,layer2.2.conv2.weight,Tensor,cuda:0,torch.float32,128x128x3x3,147456,True,0.184144,0.019627,4.188218,0.025433,4.429506,739.525318,ok
1779689583.4875414,resnet50_cuda_client,layer2.2.bn2.weight,Tensor,cuda:0,torch.float32,128,128,True,0.079918,0.019557,0.030464,0.012076,0.156110,739.525318,ok
1779689583.4876626,resnet50_cuda_client,layer2.2.bn2.bias,Tensor,cuda:0,torch.float32,128,128,True,0.051633,0.013324,0.026510,0.014720,0.116808,739.525318,ok
1779689583.490414,resnet50_cuda_client,layer2.2.conv3.weight,Tensor,cuda:0,torch.float32,512x128x1x1,65536,True,0.108764,0.016348,2.582928,0.024213,2.747436,739.525318,ok
1779689583.4905925,resnet50_cuda_client,layer2.2.bn3.weight,Tensor,cuda:0,torch.float32,512,512,True,0.080263,0.019609,0.044132,0.012509,0.170794,739.525318,ok
