model,threshold,sample_index,layer_name,layer_key,shape,numel,nbytes,fallback_reason,estimated_encode_ms,estimated_decode_ms
resnet50,16384,2,layer2.1.bn1.running_var,layer2.1.bn1.running_var|torch.float32|128,128,128,512,below_cuda_min_numel_or_gate,0.015402,0.011787
resnet50,16384,2,layer2.1.bn2.running_mean,layer2.1.bn2.running_mean|torch.float32|128,128,128,512,below_cuda_min_numel_or_gate,0.015402,0.011787
resnet50,16384,2,layer2.1.bn2.running_var,layer2.1.bn2.running_var|torch.float32|128,128,128,512,below_cuda_min_numel_or_gate,0.015402,0.011787
resnet50,16384,2,layer2.1.bn3.running_mean,layer2.1.bn3.running_mean|torch.float32|512,512,512,2048,below_cuda_min_numel_or_gate,0.061607,0.047147
resnet50,16384,2,layer2.1.bn3.running_var,layer2.1.bn3.running_var|torch.float32|512,512,512,2048,below_cuda_min_numel_or_gate,0.061607,0.047147
resnet50,16384,2,layer2.2.bn1.running_mean,layer2.2.bn1.running_mean|torch.float32|128,128,128,512,below_cuda_min_numel_or_gate,0.015402,0.011787
resnet50,16384,2,layer2.2.bn1.running_var,layer2.2.bn1.running_var|torch.float32|128,128,128,512,below_cuda_min_numel_or_gate,0.015402,0.011787
resnet50,16384,2,layer2.2.bn2.running_mean,layer2.2.bn2.running_mean|torch.float32|128,128,128,512,below_cuda_min_numel_or_gate,0.015402,0.011787
resnet50,16384,2,layer2.2.bn2.running_var,layer2.2.bn2.running_var|torch.float32|128,128,128,512,below_cuda_min_numel_or_gate,0.015402,0.011787
resnet50,16384,2,layer2.2.bn3.running_mean,layer2.2.bn3.running_mean|torch.float32|512,512,512,2048,below_cuda_min_numel_or_gate,0.061607,0.047147
resnet50,16384,2,layer2.2.bn3.running_var,layer2.2.bn3.running_var|torch.float32|512,512,512,2048,below_cuda_min_numel_or_gate,0.061607,0.047147
resnet50,16384,2,layer2.3.bn1.running_mean,layer2.3.bn1.running_mean|torch.float32|128,128,128,512,below_cuda_min_numel_or_gate,0.015402,0.011787
resnet50,16384,2,layer2.3.bn1.running_var,layer2.3.bn1.running_var|torch.float32|128,128,128,512,below_cuda_min_numel_or_gate,0.015402,0.011787
resnet50,16384,2,layer2.3.bn2.running_mean,layer2.3.bn2.running_mean|torch.float32|128,128,128,512,below_cuda_min_numel_or_gate,0.015402,0.011787
resnet50,16384,2,layer2.3.bn2.running_var,layer2.3.bn2.running_var|torch.float32|128,128,128,512,below_cuda_min_numel_or_gate,0.015402,0.011787
resnet50,16384,2,layer2.3.bn3.running_mean,layer2.3.bn3.running_mean|torch.float32|512,512,512,2048,below_cuda_min_numel_or_gate,0.061607,0.047147
resnet50,16384,2,layer2.3.bn3.running_var,layer2.3.bn3.running_var|torch.float32|512,512,512,2048,below_cuda_min_numel_or_gate,0.061607,0.047147
resnet50,16384,2,layer3.0.bn1.running_mean,layer3.0.bn1.running_mean|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.0.bn1.running_var,layer3.0.bn1.running_var|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.0.bn2.running_mean,layer3.0.bn2.running_mean|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.0.bn2.running_var,layer3.0.bn2.running_var|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.0.bn3.running_mean,layer3.0.bn3.running_mean|torch.float32|1024,1024,1024,4096,below_cuda_min_numel_or_gate,0.123215,0.094293
resnet50,16384,2,layer3.0.bn3.running_var,layer3.0.bn3.running_var|torch.float32|1024,1024,1024,4096,below_cuda_min_numel_or_gate,0.123215,0.094293
resnet50,16384,2,layer3.0.shortcut.1.running_mean,layer3.0.shortcut.1.running_mean|torch.float32|1024,1024,1024,4096,below_cuda_min_numel_or_gate,0.123215,0.094293
resnet50,16384,2,layer3.0.shortcut.1.running_var,layer3.0.shortcut.1.running_var|torch.float32|1024,1024,1024,4096,below_cuda_min_numel_or_gate,0.123215,0.094293
resnet50,16384,2,layer3.1.bn1.running_mean,layer3.1.bn1.running_mean|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.1.bn1.running_var,layer3.1.bn1.running_var|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.1.bn2.running_mean,layer3.1.bn2.running_mean|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.1.bn2.running_var,layer3.1.bn2.running_var|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.1.bn3.running_mean,layer3.1.bn3.running_mean|torch.float32|1024,1024,1024,4096,below_cuda_min_numel_or_gate,0.123215,0.094293
resnet50,16384,2,layer3.1.bn3.running_var,layer3.1.bn3.running_var|torch.float32|1024,1024,1024,4096,below_cuda_min_numel_or_gate,0.123215,0.094293
resnet50,16384,2,layer3.2.bn1.running_mean,layer3.2.bn1.running_mean|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.2.bn1.running_var,layer3.2.bn1.running_var|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.2.bn2.running_mean,layer3.2.bn2.running_mean|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.2.bn2.running_var,layer3.2.bn2.running_var|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
