timestamp,client_id,layer_name,input_type,input_device,dtype,shape,numel,is_cuda,gpu_to_cpu_numpy_ms,ctypes_build_ms,c_compress_ms,payload_copy_ms,layer_total_ms,model_total_ms,status
1779694001.8229012,0,layer2.0.conv1.weight,Tensor,cuda:0,torch.float32,128x256x1x1,32768,True,0.082805,0.014051,1.822596,0.021718,1.953241,807.222042,ok
1779694001.8230507,0,layer2.0.bn1.weight,Tensor,cuda:0,torch.float32,128,128,True,0.073625,0.018621,0.025384,0.012788,0.143222,807.222042,ok
1779694001.8231568,0,layer2.0.bn1.bias,Tensor,cuda:0,torch.float32,128,128,True,0.044719,0.013296,0.023404,0.010869,0.102160,807.222042,ok
1779694001.8274891,0,layer2.0.conv2.weight,Tensor,cuda:0,torch.float32,128x128x3x3,147456,True,0.181914,0.018139,4.089412,0.027833,4.328156,807.222042,ok
1779694001.8276436,0,layer2.0.bn2.weight,Tensor,cuda:0,torch.float32,128,128,True,0.072675,0.022387,0.027012,0.013306,0.148832,807.222042,ok
1779694001.8277504,0,layer2.0.bn2.bias,Tensor,cuda:0,torch.float32,128,128,True,0.046336,0.012961,0.022327,0.010702,0.102282,807.222042,ok
1779694001.8306608,0,layer2.0.conv3.weight,Tensor,cuda:0,torch.float32,512x128x1x1,65536,True,0.145759,0.015492,2.708397,0.025711,2.906759,807.222042,ok
1779694001.830822,0,layer2.0.bn3.weight,Tensor,cuda:0,torch.float32,512,512,True,0.072346,0.018496,0.039516,0.012045,0.155470,807.222042,ok
1779694001.830949,0,layer2.0.bn3.bias,Tensor,cuda:0,torch.float32,512,512,True,0.050552,0.012591,0.037158,0.011865,0.122370,807.222042,ok
1779694001.8355448,0,layer2.0.shortcut.0.weight,Tensor,cuda:0,torch.float32,512x256x1x1,131072,True,0.208990,0.017403,4.324887,0.027863,4.591256,807.222042,ok
1779694001.8357084,0,layer2.0.shortcut.1.weight,Tensor,cuda:0,torch.float32,512,512,True,0.074127,0.018945,0.038574,0.012468,0.157522,807.222042,ok
1779694001.8358302,0,layer2.0.shortcut.1.bias,Tensor,cuda:0,torch.float32,512,512,True,0.048243,0.012160,0.035995,0.011277,0.117385,807.222042,ok
1779694001.8387945,0,layer2.1.conv1.weight,Tensor,cuda:0,torch.float32,128x512x1x1,65536,True,0.144449,0.015730,2.741917,0.046921,2.960240,807.222042,ok
1779694001.8389435,0,layer2.1.bn1.weight,Tensor,cuda:0,torch.float32,128,128,True,0.072072,0.018405,0.026776,0.012767,0.143225,807.222042,ok
1779694001.839051,0,layer2.1.bn1.bias,Tensor,cuda:0,torch.float32,128,128,True,0.045417,0.012033,0.022853,0.012237,0.102160,807.222042,ok
1779694001.8430996,0,layer2.1.conv2.weight,Tensor,cuda:0,torch.float32,128x128x3x3,147456,True,0.227238,0.017715,3.757795,0.030383,4.044433,807.222042,ok
1779694001.8432524,0,layer2.1.bn2.weight,Tensor,cuda:0,torch.float32,128,128,True,0.071433,0.018617,0.030051,0.012192,0.145695,807.222042,ok
1779694001.8433583,0,layer2.1.bn2.bias,Tensor,cuda:0,torch.float32,128,128,True,0.044799,0.012247,0.022822,0.011641,0.101039,807.222042,ok
1779694001.8462431,0,layer2.1.conv3.weight,Tensor,cuda:0,torch.float32,512x128x1x1,65536,True,0.140705,0.014761,2.667063,0.045938,2.880785,807.222042,ok
1779694001.8464293,0,layer2.1.bn3.weight,Tensor,cuda:0,torch.float32,512,512,True,0.079638,0.019039,0.054101,0.013449,0.179621,807.222042,ok
1779694001.846558,0,layer2.1.bn3.bias,Tensor,cuda:0,torch.float32,512,512,True,0.047883,0.016565,0.036296,0.011932,0.122838,807.222042,ok
1779694001.8492985,0,layer2.2.conv1.weight,Tensor,cuda:0,torch.float32,128x512x1x1,65536,True,0.100795,0.014923,2.585293,0.023122,2.735834,807.222042,ok
1779694001.8494468,0,layer2.2.bn1.weight,Tensor,cuda:0,torch.float32,128,128,True,0.073954,0.018062,0.025178,0.012384,0.142431,807.222042,ok
1779694001.8495524,0,layer2.2.bn1.bias,Tensor,cuda:0,torch.float32,128,128,True,0.045825,0.012029,0.023304,0.010373,0.101019,807.222042,ok
1779694001.8537748,0,layer2.2.conv2.weight,Tensor,cuda:0,torch.float32,128x128x3x3,147456,True,0.267231,0.018248,3.893300,0.028487,4.217965,807.222042,ok
1779694001.8539267,0,layer2.2.bn2.weight,Tensor,cuda:0,torch.float32,128,128,True,0.071595,0.021999,0.026233,0.013118,0.145984,807.222042,ok
1779694001.854035,0,layer2.2.bn2.bias,Tensor,cuda:0,torch.float32,128,128,True,0.047911,0.012086,0.022626,0.010455,0.102773,807.222042,ok
1779694001.8568456,0,layer2.2.conv3.weight,Tensor,cuda:0,torch.float32,512x128x1x1,65536,True,0.142403,0.014481,2.615757,0.022156,2.806573,807.222042,ok
1779694001.8570132,0,layer2.2.bn3.weight,Tensor,cuda:0,torch.float32,512,512,True,0.073359,0.024288,0.037955,0.012802,0.161894,807.222042,ok
